443640355422258092,True,#MercedesAMG #CLS63 #ShootingBrake. By @fastnlouddcars #Autogespot,,4384
443640355422243397,True,"Left or right? Shot by @alexpenfold 
#MercedesBenz #SLSAMG #AMGGT",,4369
443640355422237436,False,"It's hard for me to imagine anything on 4 wheels ever topping the Pagani Huayra.  Sorry to tell you this, Mr. Pagani, but the next model is going to have to fly to beat the Huayra.  Speaking of which, La Monza Lisa is almost ready for take off! 🇺🇸✈️🇮🇹 👏😆👏😍👏😆👍 #LaMonzaLisa #PaganiGathering #VanishingPoint #Pagani #Huayra #Zonda #NotPoweredByDuracell #MichaelKübler #MercedesAMG #Mercedes #AMG #HoracioPagani #Lamborghini #Koenigsegg #Bugatti #Porsche #McLaren #Ferrari #Veyron #Agera #Veneno #P1 #918 #LaFerrari #F1 #La #Monza #Lisa #BLESSED",content_not_relevant,4384
443640355422202786,True,Monday morning motivation #Brabus #GWagon,,4380
443640355422171974,True,"™
#Mercedes-#AMG #A45 #W176 (2015)
[ Photographer: Fabian Baege ]
#MercedesAMG #DrivingPerformance
#AMGSpots #AutoGespot #MBCar #LoveCars
#AmazingCars247 #CarLifeStyle #BlackList
#CarsWithoutLimits #CarInstagram #Cars",,4384
443640355422116011,False,The new #S65 #AMG #Coupe. Unique exclusivity and performance.,content_not_relevant,4384
443640355421847485,False,The Book.  The Dream.  The Keys.  The 2015 Pagani Gathering is quickly approaching!! I am looking forward to sharing great roads and great times with @lp_lambo_ @yonly65 @because_race_wife @jchwa @pperezc @pww @luca_venturi_pagani @lamboxchange @alexredi @andreapalma27 @marcomapelli @mvmavi @massimilianobalboni and @franzapp!! 🇺🇸 🚗👉 ✈️👉🇮🇹🚀🙌😆👍 #LaMonzaLisa #Pagani #Huayra #Zonda  #PaganiGathering #2015 #NotPoweredByDuracell #MichaelKübler #MercedesAMG #Mercedes #AMG #HoracioPagani #Lamborghini #Koenigsegg #Bugatti #Porsche #McLaren #Ferrari #Veyron #Agera #Veneno #P1 #918 #PaganiBook #LaFerrari #F1 #La #Monza #Lisa #BLESSED,content_not_relevant,4384
443640355421821060,True,"Proper driveway goals courtesy of our customer @andymanaras.💯 S63 outfitted with brushed @hre_wheels P103 and the Mick is draped over some lightweight HRE P43SC. 
#WheelsBoutique #TeamWB #HREWheels #IndustryStandard #MercedesBenz #S65 #Maclaren #P43SC #P103 #custom #forged #wheels",,4369
443640355421622785,True,#Spotoftheday in the Netherlands. The new #MercedesAMG #C63Estate. By Masi Samim Photography | #Autogespot,,4384
443640355421612882,True,Thanks to @starwoodmotors for putting together my new ride!! #gwagon #brabus #matte,,4380
443640355421526420,True,CERTIFIED COLLISION CENTER #MercedesBenz Factory Trained Technicians @martinoautoconcepts #ForThoseWhoExpectTheBest #MartinoAutoconcepts #GlenCove #NY,,4369
443640355421577764,True,"18k watches ! #18kwatches 
Faca sua escolha , 18k San Diego ou 18k California !!!
#18kwatches #california #sandiego #bmw #mercedesbenz #mbusa #bmwusa #usa",,4370
443640355420828422,True,in his element. 🐳 #waterbaby #thehonestcompany,,3754
443640355420352111,True,✨Being a celebrity is cool and all... but this is how we do‼️It's called #RESPECT‼️#Latina Por Vida‼️#Forbes #Entrepreneur #TheHonestCompany #JessicaAlba #SelfMade ✨,,3754
443640355420246466,True,"Sharing my wish list for baby #2 over on the blog! 👶🏼💗 Plus if you have a baby that's a MEGA drooler like Mae was (it was insane, you guys), I'll tell you the best bibs I found! {link in profile | www.thriftylittles.com}",,3755
443640355424300150,True,How cute is this outdoor furniture? It's the Celeste bistro set from @walmart.  #lowcountry #porchliving #balconyporch #patiofurniture #bistrochairs #fauxdriftwood,,5986
443640355423915746,True,Using my new #LeCreuset roasting pan for the first time for #pumpkin ❤️😋 #onthetableathome,,3770
443640355422708335,True,"You're looking at @lecreuset Flame, straight from the plant in France. Amazing to see how this heritage brand operates and innovates 90 years after it was created! #France #lecreuset #flame #orange",,3770
443640355420642645,True,"Hoje a cozinha está fechada, mas temos belisquetes. 🇺🇸 Sorry folks, tonight my kitchen's closed, but we can offer Lil'snacks.",,3770
443640355415578393,True,walking on the 🌙 at the painted hills #traveloregon #roadtrippin #aceandjig,,3616
443640355415411591,True,"Roads? Where we're going, we don't need roads. The #Oregon Backcountry Trail delivers an awe inspiring route of discovery for the riders not afraid of getting a little dirty. #traveloregon (photo: @sungsdynasty)",,3616
443640355415387913,True,"Mini golf overlooking the pacific at Salishan Resort and Spa, Oregon. Fun day! Though I have no aim!",,3616
443640355415289102,True,The Columbia river gorge is one of the 7 wonders of OREGON ↟ #TravelOregon @traveloregon,,3616
443640355415215324,True,One happy desert puppy! Woman's best friend 🐾😄,,3616
443640355414491768,True,Road trips don't last forever but dreams do. #capturerad,,3616
443640355414467398,True,"Happy #MemorialDay from the great state of Oregon.

#MarysPeak #NewportOregon #OregonCoast #PDXNOW #PDX #TravelPortland #TravelOregon #ExplOregon (Incredible shot, @doublemdesignphoto. Thank you for sharing!)",,3616
443640355414173982,True,When @findmeoutside loses her single car key in the desert leaving us stranded ► then friends come to the rescue 😂😂 PC: @findmeoutside,,3616
443640355414137765,True,"Wahclella Falls in Oregon. -
- -
🙏
""When peace, like a river, attendeth my way,
When sorrows like sea billows roll;
Whatever my lot, Thou hast taught me to say,
It is well, it is well with my soul."" -
A beautiful song of faith, written by Horatio G. Spafford, It is Well with My Soul, is a hymn of the peace that passes all understanding. -
In 1870, he lost his four year old son to scarlet fever and then was wiped out financially by the great Chicago fire in 1871. Horatio decided that he, his wife, and their four daughters needed a holiday to England to recover from these tragedies. At the last minute a business situation prevented Horatio from joining his wife and daughters and so they went on without him. The ship that Mrs. Spafford and their four daughters sailed on collided with another ship and 226 lives were lost – including the lives of all four of the young girls. Mrs. Spafford was spared and later sent a telegram to her husband which simply read: “Saved Alone”. Horatio boarded another ship to go meet his wife and as the ship passed through the waters where his daughters were lost he returned to his cabin and penned the words to this hymn.

#WahclellaFalls #ColumbiaRiverGorge #Oregon",,3616
443640355414127800,True,"⠀
Ever feel like going on a one day excursion but don't know where? Or you're planning a camping trip but not sure where to go? Not to worry, we have a solution!
⠀
Just click on our map! That's it. Easy right.
⠀
We geotag just about every photo we post unlike other feature pages that don't, or aren't posting it in the right place. We don't just say where it is in the caption, we actually pin it on our map, even if Instagram doesn't have a set location for it. We will create our own and place the picture in the correct location, which makes it easier for you guys wanting to know where that place is.
⠀
We're not just sharing photos of places in Oregon, we're actually making a tool so it's easier for you guys to go visit and enjoy them as well!
⠀
So tag someone who would like to know about our Instagram map, and start packing too, because you're going to see some sights which are truly the Best Of Oregon.",,3616
443640355413919257,True,"Taking the final steps of the final pitch to the summit. // This climb towered over the valley below, making it the closest thing to alpine Smith Rock has to offer. Easy to call this a Plan B to remember. #notasuck",,3616
443640355413424371,True,I want to go back in time and photograph this world to this point of creation. #capturerad,,3616
443640355438891055,True,#the#grounds,,7093
443640355439984549,True,Feel like home. A house for sale with a ❤️ by @houseloft - copyright House&Loft #realestate #homedecor #shabbychic #interiors #interiordesign #shabbychic #milano #archilovers #architecture #maison #casa,,6002
443640355447001529,False,#buongiorno #estate #summer #caldo #afa #gelato #melone #frutta #fragola #mele #arancia #uva #fruit #tagsforlikes #food #foodporn #instagram #instafoto #instafood #likeforlike #likeforlikes,content_not_relevant,7087
443640355447302213,False,"#Sangiovese at Le Due Porte, 6th July 2015. It's baking hot - a week already of above 35 degrees C - but so far so good.",content_not_relevant,7087
443640355447772681,False,Bom Dia linda! @karlamsvaz você olhar a imagem perfeita! Good morning gorgeous! @karlamsvaz You look picture perfect! #Linda #gorgeous #bright #uva #brilhante #herveryownstyle #makeup #curlyhair #natural #naturalcurls #sim,content_not_relevant,7087
443640355447727355,False,"🚨🚨THIS THURSDAY 🚨🚨 @FettiGvng Presents ⬇⬇⬇⬇ #STRIPPERVSTWERKERS  3610 SUPERIOR AVE CLEVELAND, OHIO @sweetheartsbar1 #HostedBy 🎤🎤 @pradapatt @tink2tattd @cocaine_pocahontas @lui2famous STRIPERS WILL BE IN THE BUILDING 🆓HENNY 🆓WINGS 🆓 HOOKAH 👯🍹🍖🎉👆 #DOORSOPENAT10  #CapacityThursday #Kent #Akron #TOLEDO #cleveland  @pradapatt ™ EVERYBODY $5 BEFORE 11 ™@pradapatt",content_not_relevant,4673
443640355451446802,True,"Brushed Gold & All Black BMW i8 - via @ArabMoneyOfficial 
Courtesy of @LordAleem_Official | #TheLuxuryLifestyleMagazine",,4369
443640355451451058,True,There is a #V12 under there some where 💪💪 #BC #Mercedes #CLKGTR #SuperSport #7.3L #ZondaEngine #AMG #WelcomeToTheFamily,,4369
443640355451475043,True,Good morning everyone.. We wish you a happy day ahead :),,4384
443640355451490975,True,"I'd Swipe Right 👉 #Tinder 
@WheelsBoutique | @mbusa @DynamicTurbo

@WilliamStern Photography

Wheel Specs:
ADV10 MV2 CS
50 / 50 Exposed Hardware
Finish Disc: Brushed Aluminum / Clear
Finish Lip: Gloss Gunmetal
20x10 | 21x12.5

www.thewheelindustry.com
#adv1 #thewheelindustry #adv1newstores #mercedes #amg #amggt #gts #amggts #edition1 #renntech #mercedesbenz",,4369
443640355451496028,True,"There is your target for today! 😁✌️
Photo by @basfransencarphotography 
#R231 #mercedesAMG #AMG #SL63 #2LOOK #specialedition #diamondwhite #roadster #power #affalterbach #onemanoneengine #holland",,4384
443640355451500495,True,#SLR 👍🏻👎🏻,,4369
443640355451513880,True,The @mbusa C-Class shares a high percentage of parts with the new #GLC. #Mercedes #mercedesbenz,,4369
443640355451584111,True,GOOD MORNING IGM..... Which ride would you choose.?? #Infiniti #astonmartin #rapide #mercedesbenz #s63 #amg #mc #mccustoms #mccustomsmiami #miami #305,,4369
443640355451643163,True,Work in progress... Mercedes-Benz SLS AMG in Navy blue matte. #carwrap by #jdcustoms. #mercedes #mercedesbenz #sls #slsamg #amg63 #amg #3m #navyblue,,4369
443640355451233329,True,New @mbusa #GLC looks good with the sport package. Aggressive front fascia and #AMG wheels #Mercedes #mercedesbenz,,4369
443640355451169001,True,Finished the Bentley so it's time to start with the SLS AMG. Full carwrap in matte navy blue for the Mercedes. #jdcustoms #carwrap #bentley #continental #supersport #mercedes #mercedesbenz #slsamg #sls #amg #amg63,,4369
443640355451130114,True,Rolls Royce Phantom days with @ReeTheKing,,4369
443640355452111621,False,I haven't posted anything in a while! trying to reroute some shop related things to be better😌 busy busy busy 🐝,content_not_relevant,7088
443640355451859216,True,Ready for the Pirates to start back up again...I'm thinking World Series this year? #Pittsburgh #pirates #pncpark #baseball #jordanyorkmusic #blastpromotions #EXTdesign #america,,4511
443640355452185723,True,"Instagram for Instagram!! Hi Mom, we are having a blast at Rays Summer Camp this week. Can we go back this Sunday for Summer Sessions? You're the best Mom ever!!! #rayssummercamp #thisiscle pic by #squizzgarr",,4674
443640355452185722,True,"#CHICAGO, thank you so much! Last night was amazing. Next stop, #Cleveland! @lena_piccininni @pacinos @diego_djdgaf @photobyjurassic @jeocalero @higherleaders #PacinosTheAppVol3Tour #FamosRamos #FamosRamos",,4673
443640355452176895,True,"Sneak peek at ""Tremontster"" New Release Available First this Sunday at The Taste of Tremont! $25. -------------------------------------------------
#Tremont #CLEVELAND #CLE #TasteOfTremont #216 #TheLand",,4673
443640355452134501,True,"Quick line I filmed last night @ChengaWorld for #WhipWednesday! Ankle is finally better. So excited for the next session 😁🚲
@Torque1_Net 
@TorqueBMX
@TotalBMX #TotalArmy #KaliProtectives #Chenga #Cleveland #GoodMorning 🎥🎥🎥-> @JohnYarnell",,4673
443640355452104159,True,"July 15, 2015: Lebron James accepting the 'Best Championship Performance' award at the ESPYs. Edit by: @beyondthebuzzer #lebron#james#lebronjames#cleveland#cavaliers#clevelandcavaliers#bestchampionshipperformance#ESPYs#2015espys",,4673
443640355452059455,False,@ecrayjr ☺️☺️☺️😝😝#CLEVELAND,content_not_relevant,4673
443640355452057789,False,#TBT #Classic #Cleveland #SlavicVillage #SouthHigh #LightlyToastedCracker 👍👍,content_not_relevant,4673
443640355452050761,False,😦😩😁 yall dancers are a #joke in #CLEVELAND yall dont even get yall #feet done 🐸🍵,content_not_relevant,4673
443640355452034486,True,"Last post: Lebron James wins best championship performance, he shoulda won best nba player and best male athlete but that's none of my business🐸☕️ stay classy espys.... #cavsnation #cavs #cleveland #lebronjames #lebron #teamlebron #teamjames #witness #greatness #striveforgreatness #kyrieirving #kyrie #irving #kevinlove #klove #love #tristanthompson #doublet #jrsmith #jrswish #smith #imanshumpert #shump #iman #uglyfollowtrain #cashfollowtrain",,4673
443640355452015216,True,LeBron James was awarded an ESPY for Best Championship Performance. #NBA #ESPYS #LeBronJames #Cleveland #Cavaliers #Basketball #BasketballNeverStops #BestChampionshipPerformance photo/pic courtesy of @nba_guru,,4673
443640355452018089,True,What an epic picture! ⚾🏀🏈🌟 @KingJames #squad #lebronjames #DerekJeter #RE2PECT #Yankees #peytonmanning #DenverBroncos #mlb #nfl #nba #halloffame #baseball #basketball #football #cleveland #newyork,,4673
443640355452008425,False,For my boo💅🏽✨💁🏻,content_not_relevant,4674
443640355451933269,True,"One of the ‪#Paintings‬ that made me want more in life in the world of art; after I won my first Scholastic Gold Key award! This painting was in my ‪#IAMBee1ne‬ collection. It is in my very first collection and will be always be sentimental and #iconic to me. 
Medium: #Airbrush and #acrylic 
www.Bee1ne.com
#art #artist #ArtBasel #artistic #artbasel2015 #artbaselMiami #illustrate #illustration #illustrations #bee1ne #blackbook #piecebook #masterpiece #bee1ne #BeOriginal #bryantAnthony #bryantAnthonyArt #hype #streetArt #Cleveland #ClevelandArtist",,4673
443640355451925743,False,ALL BLACK EVERYTHING 🙌🏽 #g550 #matteblack this is I think my favorite car out of all the #foreigns I had #mercedesbenz #benz #benzo#beammer #blessed #grateful #clevelandhairstylist #miami#cleveland #detroit#hairbykaykay#atlanta,content_not_relevant,4673
443640355451911679,True,"Oh what a beautiful life!!!
#Cleveland #ShesBack #WadeOval",,4673
443640355451898830,False,Gorgeous bride on her wedding day👰🏻 ✨ #bridal #btcpics #mua #makeup #makegirlz #makeuppros #makeupaddict #makeupartist #melformakeup #beautyvirtues #beautybloggers #brian_champagne #hudabeauty #vegas_nay #anastasiabrows #eyekandy #ghalichiglam #fashionbloggers #fashionclimaxx2 #Fcmakeup #fashionhair #fabulouslytrendy #slave2beauty #wakeupandmakeup #hairandmakeupaddiction #hairenvy #hairpostz #hairartist #raniashairsalon #ThisisCle,content_not_relevant,4674
443640355451900583,False,@dosbrosgrill Rocks! If you like chipotle you'll love this Bros! #happy #cleveland #tn,content_not_relevant,4673
443640355452207288,True,Cooling off in the Columbia River the other day with @coreybrucephotography,,3616
443640355452194147,True,"It's a chill place, this City of Roses.

#PDXNOW #PDX #TravelPortland #TravelOregon #Portlandia #Portland #ExplOregon #oregonexplored #RoseCity #BridgeCity (Absolutely incredible, @scotgilmore!)",,3616
443640355452190519,True,picnic on the sandy peaks of #craterlake #traveloregon #upperleftusa #aceandjig 🌏👌,,3616
443640355452034524,True,Don't lose sight of your dreams #oregonisawesome #traveloregon #BestofOregon,,3616
443640355452015243,True,life sunset goals ✔️ #craterlake #traveloregon,,3616
443640355452016583,True,"Ending this day with a favorite of mine from Abiqua Falls for #Waterfall_Wednesday 
#rei #rei1440project #oregon",,3616
443640355451969404,True,"I had been debating whether or not I should use videos on my feed. What do you guys think? More? This clips is from our film, ""Secret Garden"", a styled shoot with plenty of talented and kind people. The full film and photos are currently featured on @oregonbridemag Go take a peek 😁😊",,3616
443640355451892978,True,A different perspective of a Columbia River Gorge classic. One step in any direction from where this picture was taken would have been a fatal fall.,,3616
443640355451862906,True,Take nothing but pictures. Leave nothing but footprints. #orsoninthewild,,3616
443640355451862949,True,"Oh #Oregon, you're pretty great.",,3616
443640355451780646,True,"There's a lot more to Mt Hood than Trillium and Mirror Lake, go find something new! Plenty of other places out there to get a unique shot.",,3616
443640355451753368,True,"""It's only a bridge, but I absolutely fell in love with this one."" - @p.n.w.adventures

#PDX #PDXNOW #TravelPortland #TravelOregon #Portlandia #Portland #ExplOregon #oregonexplored #RoseCity #BridgeCity #StJohnsBridge",,3616
443640355451699301,True,"From here, you see things so very differently.",,3616
443640355451663121,True,"Interacting with locals, I'm just beginning to understand the phrase Keep Portland Weird. In doing so, the eccentric antics of the people here have really just begun feeling next to normal, like taping your glasses when they're not broken or trying to sell an old broken tooth brush for $3. I love this place.",,3616
443640355451646425,True,"Bacon, eggs, fruit, coffee and hot chocolate for the kids, ready to start our day! photo by @localhaven #nehalembay",,3616
443640355451628151,True,I took a last minute trip out of the city last night with @robbyzabala to see some stars.,,3616
443640355451483701,True,"If you know me, you know I love a good harvest. #peaches #bestoforegon",,3616
443640355451459407,True,This is one of the roads we took on our search for Dutchman's Peak fire tower. It was the wrong road and led nowhere... But not too shabby of a place to get lost right? 😏,,3616
443640355451425536,True,Climbing dunes after dark. 🌒,,3616
